country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation,suicides_per_100k
Uruguay,2004,0,4,31,303509,10.21,Uruguay2004,,"13,686,329,890",4463,Silent,10.213865157211153
Uruguay,2004,0,2,34,408704,8.32,Uruguay2004,,"13,686,329,890",4463,Boomers,8.31897901659881
Uruguay,2004,0,0,17,245401,6.93,Uruguay2004,,"13,686,329,890",4463,Millenials,6.927437133508013
Uruguay,2004,0,1,9,241875,3.72,Uruguay2004,,"13,686,329,890",4463,Generation X,3.7209302325581395
Uruguay,2004,1,3,4,275002,1.45,Uruguay2004,,"13,686,329,890",4463,Millenials,1.4545348761099919
Uruguay,2004,0,3,3,264222,1.14,Uruguay2004,,"13,686,329,890",4463,Millenials,1.135408860730749
Uruguay,2005,1,5,55,71161,77.29,Uruguay2005,0.756,"17,362,857,684",5655,Silent,77.28952656651818
Uruguay,2005,1,4,112,247909,45.18,Uruguay2005,0.756,"17,362,857,684",5655,Silent,45.17786768532002
Uruguay,2005,1,1,66,243372,27.12,Uruguay2005,0.756,"17,362,857,684",5655,Generation X,27.118978354124554
Uruguay,2005,1,2,93,386768,24.05,Uruguay2005,0.756,"17,362,857,684",5655,Boomers,24.045422578910355
Uruguay,2005,1,0,56,252521,22.18,Uruguay2005,0.756,"17,362,857,684",5655,Millenials,22.1763734501289
Uruguay,2005,0,5,18,131946,13.64,Uruguay2005,0.756,"17,362,857,684",5655,Silent,13.641944431813014
Uruguay,2005,0,2,37,410654,9.01,Uruguay2005,0.756,"17,362,857,684",5655,Boomers,9.010018166144736
Uruguay,2005,0,4,26,304225,8.55,Uruguay2005,0.756,"17,362,857,684",5655,Silent,8.546306187854384
Uruguay,2005,0,0,17,244651,6.95,Uruguay2005,0.756,"17,362,857,684",5655,Millenials,6.948673825163191
Uruguay,2005,0,1,15,241655,6.21,Uruguay2005,0.756,"17,362,857,684",5655,Generation X,6.2071962094721815
Uruguay,2005,0,3,2,262330,0.76,Uruguay2005,0.756,"17,362,857,684",5655,Millenials,0.7623985056989289
Uruguay,2005,1,3,1,272986,0.37,Uruguay2005,0.756,"17,362,857,684",5655,Millenials,0.36631915189789954
Uruguay,2006,1,5,59,73133,80.67,Uruguay2006,,"19,579,457,966",6362,Silent,80.67493470799775
Uruguay,2006,1,4,118,248049,47.57,Uruguay2006,,"19,579,457,966",6362,Silent,47.57124600381376
Uruguay,2006,1,1,64,243474,26.29,Uruguay2006,,"19,579,457,966",6362,Generation X,26.286174293764425
Uruguay,2006,1,2,93,389435,23.88,Uruguay2006,,"19,579,457,966",6362,Boomers,23.880750317768047
Uruguay,2006,1,0,56,252909,22.14,Uruguay2006,,"19,579,457,966",6362,Millenials,22.14235159681941
Uruguay,2006,0,4,47,303521,15.48,Uruguay2006,,"19,579,457,966",6362,Silent,15.48492526052563
Uruguay,2006,0,2,56,413094,13.56,Uruguay2006,,"19,579,457,966",6362,Boomers,13.556236595060689
Uruguay,2006,0,5,13,136305,9.54,Uruguay2006,,"19,579,457,966",6362,Silent,9.537434430138292
Uruguay,2006,0,1,14,241639,5.79,Uruguay2006,,"19,579,457,966",6362,Generation X,5.793766734674453
Uruguay,2006,0,0,6,245043,2.45,Uruguay2006,,"19,579,457,966",6362,Millenials,2.448549846353497
Uruguay,2006,1,3,2,270656,0.74,Uruguay2006,,"19,579,457,966",6362,Millenials,0.7389453771577205
Uruguay,2006,0,3,0,260187,0.0,Uruguay2006,,"19,579,457,966",6362,Millenials,0.0
Uruguay,2007,1,5,64,74790,85.57,Uruguay2007,,"23,410,572,634",7581,Silent,85.57293755849713
Uruguay,2007,1,4,114,248953,45.79,Uruguay2007,,"23,410,572,634",7581,Silent,45.79177595771089
Uruguay,2007,1,2,128,393092,32.56,Uruguay2007,,"23,410,572,634",7581,Boomers,32.5623518158599
Uruguay,2007,1,1,66,242488,27.22,Uruguay2007,,"23,410,572,634",7581,Generation X,27.217841707630893
Uruguay,2007,1,0,63,254712,24.73,Uruguay2007,,"23,410,572,634",7581,Millenials,24.733817016866105
Uruguay,2007,0,4,40,303537,13.18,Uruguay2007,,"23,410,572,634",7581,Silent,13.1779651245153
Uruguay,2007,0,2,48,416393,11.53,Uruguay2007,,"23,410,572,634",7581,Boomers,11.527571308835643
Uruguay,2007,0,5,14,140384,9.97,Uruguay2007,,"23,410,572,634",7581,Silent,9.972646455436516
Uruguay,2007,0,0,19,246721,7.7,Uruguay2007,,"23,410,572,634",7581,Millenials,7.701006399941634
Uruguay,2007,0,1,14,240694,5.82,Uruguay2007,,"23,410,572,634",7581,Generation X,5.816513913932212
Uruguay,2007,1,3,6,268262,2.24,Uruguay2007,,"23,410,572,634",7581,Generation Z,2.2366194242941604
Uruguay,2007,0,3,0,257931,0.0,Uruguay2007,,"23,410,572,634",7581,Generation Z,0.0
Uruguay,2008,1,5,53,76044,69.7,Uruguay2008,,"30,366,213,119",9793,Silent,69.6964915049182
Uruguay,2008,1,4,103,250691,41.09,Uruguay2008,,"30,366,213,119",9793,Silent,41.086437087889074
Uruguay,2008,1,2,131,397413,32.96,Uruguay2008,,"30,366,213,119",9793,Boomers,32.96318942762315
Uruguay,2008,1,1,64,240730,26.59,Uruguay2008,,"30,366,213,119",9793,Generation X,26.585801520375526
Uruguay,2008,1,0,57,257457,22.14,Uruguay2008,,"30,366,213,119",9793,Millenials,22.1396194315944
Uruguay,2008,0,4,34,304348,11.17,Uruguay2008,,"30,366,213,119",9793,Silent,11.17142218775875
Uruguay,2008,0,5,16,144107,11.1,Uruguay2008,,"30,366,213,119",9793,Silent,11.102861068511592
Uruguay,2008,0,2,39,420239,9.28,Uruguay2008,,"30,366,213,119",9793,Boomers,9.280433277254133
Uruguay,2008,0,0,11,249224,4.41,Uruguay2008,,"30,366,213,119",9793,Millenials,4.413700125188585
Uruguay,2008,0,1,10,239056,4.18,Uruguay2008,,"30,366,213,119",9793,Generation X,4.183120273074091
Uruguay,2008,1,3,3,265857,1.13,Uruguay2008,,"30,366,213,119",9793,Generation Z,1.1284261840011736
Uruguay,2008,0,3,2,255625,0.78,Uruguay2008,,"30,366,213,119",9793,Generation Z,0.7823960880195598
Uruguay,2009,1,5,59,76759,76.86,Uruguay2009,,"31,660,911,277",10166,Silent,76.86395080707149
Uruguay,2009,1,4,99,253331,39.08,Uruguay2009,,"31,660,911,277",10166,Silent,39.07930730940943
Uruguay,2009,1,1,79,238754,33.09,Uruguay2009,,"31,660,911,277",10166,Generation X,33.088450874121484
Uruguay,2009,1,2,107,401900,26.62,Uruguay2009,,"31,660,911,277",10166,Boomers,26.623538193580494
Uruguay,2009,1,0,64,260287,24.59,Uruguay2009,,"31,660,911,277",10166,Millenials,24.58824297794358
Uruguay,2009,0,5,14,147420,9.5,Uruguay2009,,"31,660,911,277",10166,Silent,9.49667616334283
Uruguay,2009,0,4,28,306049,9.15,Uruguay2009,,"31,660,911,277",10166,Silent,9.148861783570604
Uruguay,2009,0,2,35,424092,8.25,Uruguay2009,,"31,660,911,277",10166,Boomers,8.252926251851013
Uruguay,2009,0,0,13,251731,5.16,Uruguay2009,,"31,660,911,277",10166,Millenials,5.164242782970711
Uruguay,2009,0,1,12,237146,5.06,Uruguay2009,,"31,660,911,277",10166,Generation X,5.060173901309742
Uruguay,2009,0,3,1,253321,0.39,Uruguay2009,,"31,660,911,277",10166,Generation Z,0.39475606049241874
Uruguay,2009,1,3,0,263516,0.0,Uruguay2009,,"31,660,911,277",10166,Generation Z,0.0
Uruguay,2010,1,5,67,76869,87.16,Uruguay2010,0.78,"40,284,481,652",12882,Silent,87.16127437588625
Uruguay,2010,1,4,106,256883,41.26,Uruguay2010,0.78,"40,284,481,652",12882,Silent,41.263921707547794
Uruguay,2010,1,1,77,236974,32.49,Uruguay2010,0.78,"40,284,481,652",12882,Generation X,32.493016111472144
Uruguay,2010,1,0,69,262585,26.28,Uruguay2010,0.78,"40,284,481,652",12882,Millenials,26.277205476321956
Uruguay,2010,1,2,101,406214,24.86,Uruguay2010,0.78,"40,284,481,652",12882,Generation X,24.863741771578525
Uruguay,2010,0,4,42,308647,13.61,Uruguay2010,0.78,"40,284,481,652",12882,Silent,13.607778465366584
Uruguay,2010,0,5,14,150385,9.31,Uruguay2010,0.78,"40,284,481,652",12882,Silent,9.309439106293846
Uruguay,2010,0,2,38,427551,8.89,Uruguay2010,0.78,"40,284,481,652",12882,Generation X,8.887828586531198
Uruguay,2010,0,1,18,235276,7.65,Uruguay2010,0.78,"40,284,481,652",12882,Generation X,7.650589095360343
Uruguay,2010,0,0,11,253651,4.34,Uruguay2010,0.78,"40,284,481,652",12882,Millenials,4.336667310596056
Uruguay,2010,0,3,3,251005,1.2,Uruguay2010,0.78,"40,284,481,652",12882,Generation Z,1.195195314834366
Uruguay,2010,1,3,1,261266,0.38,Uruguay2010,0.78,"40,284,481,652",12882,Generation Z,0.3827516783661096
Uruguay,2012,1,5,65,78821,82.47,Uruguay2012,0.788,"51,264,390,116",16264,Silent,82.46533284277032
Uruguay,2012,1,4,112,263508,42.5,Uruguay2012,0.788,"51,264,390,116",16264,Boomers,42.503453405589205
Uruguay,2012,1,2,144,413990,34.78,Uruguay2012,0.788,"51,264,390,116",16264,Generation X,34.7834488755767
Uruguay,2012,1,1,72,234961,30.64,Uruguay2012,0.788,"51,264,390,116",16264,Millenials,30.643383370006088
Uruguay,2012,1,0,81,264743,30.6,Uruguay2012,0.788,"51,264,390,116",16264,Millenials,30.595709801581155
Uruguay,2012,0,4,36,314226,11.46,Uruguay2012,0.788,"51,264,390,116",16264,Boomers,11.456722231769492
Uruguay,2012,0,2,44,433744,10.14,Uruguay2012,0.788,"51,264,390,116",16264,Generation X,10.144232542697997
Uruguay,2012,0,5,14,155392,9.01,Uruguay2012,0.788,"51,264,390,116",16264,Silent,9.009472817133444
Uruguay,2012,0,1,16,232940,6.87,Uruguay2012,0.788,"51,264,390,116",16264,Millenials,6.868721559199794
Uruguay,2012,0,0,12,255688,4.69,Uruguay2012,0.788,"51,264,390,116",16264,Millenials,4.693219861706455
Uruguay,2012,1,3,2,257123,0.78,Uruguay2012,0.788,"51,264,390,116",16264,Generation Z,0.7778378441446311
Uruguay,2012,0,3,1,246803,0.41,Uruguay2012,0.788,"51,264,390,116",16264,Generation Z,0.4051814605170926
Uruguay,2013,1,5,63,79099,79.65,Uruguay2013,0.79,"57,531,233,351",18179,Silent,79.64702461472332
Uruguay,2013,1,4,89,267909,33.22,Uruguay2013,0.79,"57,531,233,351",18179,Boomers,33.22023522912631
Uruguay,2013,1,1,77,234385,32.85,Uruguay2013,0.79,"57,531,233,351",18179,Millenials,32.85193165091623
Uruguay,2013,1,2,118,417858,28.24,Uruguay2013,0.79,"57,531,233,351",18179,Generation X,28.239258312632522
Uruguay,2013,1,0,73,265054,27.54,Uruguay2013,0.79,"57,531,233,351",18179,Millenials,27.541557569400954
Uruguay,2013,0,5,23,157260,14.63,Uruguay2013,0.79,"57,531,233,351",18179,Silent,14.625461019966934
Uruguay,2013,0,2,38,436578,8.7,Uruguay2013,0.79,"57,531,233,351",18179,Generation X,8.704057465103602
Uruguay,2013,0,4,25,318219,7.86,Uruguay2013,0.79,"57,531,233,351",18179,Boomers,7.856224801158951
Uruguay,2013,0,1,17,231983,7.33,Uruguay2013,0.79,"57,531,233,351",18179,Millenials,7.328123181440018
Uruguay,2013,0,0,15,255905,5.86,Uruguay2013,0.79,"57,531,233,351",18179,Millenials,5.861550184638831
Uruguay,2013,0,3,5,244964,2.04,Uruguay2013,0.79,"57,531,233,351",18179,Generation Z,2.0411162456524226
Uruguay,2013,1,3,3,255456,1.17,Uruguay2013,0.79,"57,531,233,351",18179,Generation Z,1.174370537391958
Uruguay,2014,1,5,55,79118,69.52,Uruguay2014,0.793,"57,236,013,086",18012,Silent,69.51641851411816
Uruguay,2014,1,2,150,421245,35.61,Uruguay2014,0.793,"57,236,013,086",18012,Generation X,35.608731260905174
Uruguay,2014,1,4,95,272749,34.83,Uruguay2014,0.793,"57,236,013,086",18012,Boomers,34.83055849883959
Uruguay,2014,1,1,81,234529,34.54,Uruguay2014,0.793,"57,236,013,086",18012,Millenials,34.537306687019516
Uruguay,2014,1,0,78,264979,29.44,Uruguay2014,0.793,"57,236,013,086",18012,Millenials,29.436294951675418
Uruguay,2014,0,4,37,322676,11.47,Uruguay2014,0.793,"57,236,013,086",18012,Boomers,11.466610469945085
Uruguay,2014,0,2,45,438879,10.25,Uruguay2014,0.793,"57,236,013,086",18012,Generation X,10.253395582837182
Uruguay,2014,0,1,20,231636,8.63,Uruguay2014,0.793,"57,236,013,086",18012,Millenials,8.634236474468562
Uruguay,2014,0,0,18,255685,7.04,Uruguay2014,0.793,"57,236,013,086",18012,Millenials,7.039912392201341
Uruguay,2014,0,5,11,158956,6.92,Uruguay2014,0.793,"57,236,013,086",18012,Silent,6.920154004881853
Uruguay,2014,1,3,1,253946,0.39,Uruguay2014,0.793,"57,236,013,086",18012,Generation Z,0.3937845053672828
Uruguay,2014,0,3,0,243247,0.0,Uruguay2014,0.793,"57,236,013,086",18012,Generation Z,0.0
Uruguay,2015,1,5,58,78996,73.42,Uruguay2015,,"53,274,304,222",16696,Silent,73.42143906020557
Uruguay,2015,1,4,133,277870,47.86,Uruguay2015,,"53,274,304,222",16696,Boomers,47.864109115773566
Uruguay,2015,1,1,96,235597,40.75,Uruguay2015,,"53,274,304,222",16696,Millenials,40.747547719198465
Uruguay,2015,1,2,135,423963,31.84,Uruguay2015,,"53,274,304,222",16696,Generation X,31.84240134162651
Uruguay,2015,1,0,74,264562,27.97,Uruguay2015,,"53,274,304,222",16696,Millenials,27.970759217121127
Uruguay,2015,0,5,17,160620,10.58,Uruguay2015,,"53,274,304,222",16696,Silent,10.58398705018055
Uruguay,2015,0,4,34,327405,10.38,Uruguay2015,,"53,274,304,222",16696,Boomers,10.384691742642904
Uruguay,2015,0,1,23,232133,9.91,Uruguay2015,,"53,274,304,222",16696,Millenials,9.908113021414447
Uruguay,2015,0,2,38,440475,8.63,Uruguay2015,,"53,274,304,222",16696,Generation X,8.627050343379306
Uruguay,2015,0,0,17,255067,6.66,Uruguay2015,,"53,274,304,222",16696,Millenials,6.6649154927920895
Uruguay,2015,1,3,3,252509,1.19,Uruguay2015,,"53,274,304,222",16696,Generation Z,1.1880764646012618
Uruguay,2015,0,3,2,241598,0.83,Uruguay2015,,"53,274,304,222",16696,Generation Z,0.8278214223627679
Uzbekistan,1990,1,2,343,1491700,22.99,Uzbekistan1990,,"13,360,607,918",778,Silent,22.99389957766307
Uzbekistan,1990,1,4,129,660200,19.54,Uzbekistan1990,,"13,360,607,918",778,G.I. Generation,19.539533474704637
Uzbekistan,1990,1,1,283,1638100,17.28,Uzbekistan1990,,"13,360,607,918",778,Boomers,17.276112569440205
Uzbekistan,1990,1,5,20,118300,16.91,Uzbekistan1990,,"13,360,607,918",778,G.I. Generation,16.9061707523246
Uzbekistan,1990,0,5,27,218400,12.36,Uzbekistan1990,,"13,360,607,918",778,G.I. Generation,12.362637362637363
Uzbekistan,1990,1,0,191,1955700,9.77,Uzbekistan1990,,"13,360,607,918",778,Generation X,9.766324078335122
Uzbekistan,1990,0,4,77,856800,8.99,Uzbekistan1990,,"13,360,607,918",778,G.I. Generation,8.986928104575163
Uzbekistan,1990,0,2,105,1507400,6.97,Uzbekistan1990,,"13,360,607,918",778,Silent,6.965636194772456
Uzbekistan,1990,0,0,135,1956300,6.9,Uzbekistan1990,,"13,360,607,918",778,Generation X,6.900782088636713
Uzbekistan,1990,0,1,87,1664200,5.23,Uzbekistan1990,,"13,360,607,918",778,Boomers,5.227737050835236
Uzbekistan,1990,1,3,42,2574400,1.63,Uzbekistan1990,,"13,360,607,918",778,Generation X,1.6314481044126787
Uzbekistan,1990,0,3,20,2524200,0.79,Uzbekistan1990,,"13,360,607,918",778,Generation X,0.7923302432453847
Uzbekistan,1991,1,2,353,1510300,23.37,Uzbekistan1991,,"13,677,622,222",788,Boomers,23.372839833145733
Uzbekistan,1991,1,4,119,668000,17.81,Uzbekistan1991,,"13,677,622,222",788,Silent,17.81437125748503
Uzbekistan,1991,1,1,289,1648400,17.53,Uzbekistan1991,,"13,677,622,222",788,Boomers,17.532152390196554
Uzbekistan,1991,1,5,20,115500,17.32,Uzbekistan1991,,"13,677,622,222",788,G.I. Generation,17.316017316017316
Uzbekistan,1991,0,5,30,216200,13.88,Uzbekistan1991,,"13,677,622,222",788,G.I. Generation,13.876040703052729
Uzbekistan,1991,1,0,209,1970700,10.61,Uzbekistan1991,,"13,677,622,222",788,Generation X,10.605368650733242
Uzbekistan,1991,0,4,57,856200,6.66,Uzbekistan1991,,"13,677,622,222",788,Silent,6.657323055360897
Uzbekistan,1991,0,0,117,1965200,5.95,Uzbekistan1991,,"13,677,622,222",788,Generation X,5.953592509668227
Uzbekistan,1991,0,2,71,1531100,4.64,Uzbekistan1991,,"13,677,622,222",788,Boomers,4.637188949121547
Uzbekistan,1991,0,1,72,1684500,4.27,Uzbekistan1991,,"13,677,622,222",788,Boomers,4.27426536064114
Uzbekistan,1991,1,3,49,2615200,1.87,Uzbekistan1991,,"13,677,622,222",788,Millenials,1.8736616702355462
Uzbekistan,1991,0,3,7,2566500,0.27,Uzbekistan1991,,"13,677,622,222",788,Millenials,0.27274498344048315
Uzbekistan,1992,1,2,308,1586100,19.42,Uzbekistan1992,,"12,941,297,376",709,Boomers,19.41869995586659
Uzbekistan,1992,1,5,19,125500,15.14,Uzbekistan1992,,"12,941,297,376",709,G.I. Generation,15.139442231075698
Uzbekistan,1992,1,4,105,701800,14.96,Uzbekistan1992,,"12,941,297,376",709,Silent,14.961527500712455
Uzbekistan,1992,1,1,258,1741600,14.81,Uzbekistan1992,,"12,941,297,376",709,Boomers,14.813964170877354
Uzbekistan,1992,0,5,29,232900,12.45,Uzbekistan1992,,"12,941,297,376",709,G.I. Generation,12.451696006869902
Uzbekistan,1992,1,0,257,2079600,12.36,Uzbekistan1992,,"12,941,297,376",709,Generation X,12.358145797268707
Uzbekistan,1992,0,4,57,912800,6.24,Uzbekistan1992,,"12,941,297,376",709,Silent,6.244522348816827
Uzbekistan,1992,0,0,108,2081800,5.19,Uzbekistan1992,,"12,941,297,376",709,Generation X,5.187818234220386
Uzbekistan,1992,0,1,81,1769700,4.58,Uzbekistan1992,,"12,941,297,376",709,Boomers,4.577046957111374
Uzbekistan,1992,0,2,65,1603900,4.05,Uzbekistan1992,,"12,941,297,376",709,Boomers,4.052621734522102
Uzbekistan,1992,1,3,49,2737500,1.79,Uzbekistan1992,,"12,941,297,376",709,Millenials,1.7899543378995433
Uzbekistan,1992,0,3,8,2683800,0.3,Uzbekistan1992,,"12,941,297,376",709,Millenials,0.29808480512705865
Uzbekistan,1993,1,2,332,1635000,20.31,Uzbekistan1993,,"13,099,013,836",708,Boomers,20.30581039755352
Uzbekistan,1993,1,5,19,113000,16.81,Uzbekistan1993,,"13,099,013,836",708,G.I. Generation,16.8141592920354
Uzbekistan,1993,1,1,278,1714500,16.21,Uzbekistan1993,,"13,099,013,836",708,Boomers,16.21463983668708
Uzbekistan,1993,1,4,111,730700,15.19,Uzbekistan1993,,"13,099,013,836",708,Silent,15.190912823320103
Uzbekistan,1993,0,5,23,220200,10.45,Uzbekistan1993,,"13,099,013,836",708,G.I. Generation,10.44504995458674
Uzbekistan,1993,1,0,218,2098300,10.39,Uzbekistan1993,,"13,099,013,836",708,Generation X,10.389362817518943
Uzbekistan,1993,0,4,60,917800,6.54,Uzbekistan1993,,"13,099,013,836",708,Silent,6.537371976465462
Uzbekistan,1993,0,0,117,2084700,5.61,Uzbekistan1993,,"13,099,013,836",708,Generation X,5.6123183191826165
Uzbekistan,1993,0,1,83,1763900,4.71,Uzbekistan1993,,"13,099,013,836",708,Boomers,4.705482170191054
Uzbekistan,1993,0,2,60,1656100,3.62,Uzbekistan1993,,"13,099,013,836",708,Boomers,3.6229696274379566
Uzbekistan,1993,1,3,47,2817200,1.67,Uzbekistan1993,,"13,099,013,836",708,Millenials,1.668323157745279
Uzbekistan,1993,0,3,7,2757900,0.25,Uzbekistan1993,,"13,099,013,836",708,Millenials,0.2538163095108597
Uzbekistan,1994,1,2,374,1737700,21.52,Uzbekistan1994,,"12,899,156,991",674,Boomers,21.522702422742704
Uzbekistan,1994,1,4,151,786400,19.2,Uzbekistan1994,,"12,899,156,991",674,Silent,19.20142421159715
Uzbekistan,1994,1,1,264,1703700,15.5,Uzbekistan1994,,"12,899,156,991",674,Boomers,15.495685860186654
Uzbekistan,1994,0,5,25,204700,12.21,Uzbekistan1994,,"12,899,156,991",674,G.I. Generation,12.212994626282365
Uzbekistan,1994,1,0,246,2158200,11.4,Uzbekistan1994,,"12,899,156,991",674,Generation X,11.398387545176536
Uzbekistan,1994,1,5,10,95300,10.49,Uzbekistan1994,,"12,899,156,991",674,G.I. Generation,10.49317943336831
Uzbekistan,1994,0,4,53,940400,5.64,Uzbekistan1994,,"12,899,156,991",674,Silent,5.635899617184177
Uzbekistan,1994,0,0,110,2132800,5.16,Uzbekistan1994,,"12,899,156,991",674,Generation X,5.157539384846212
Uzbekistan,1994,0,1,77,1759900,4.38,Uzbekistan1994,,"12,899,156,991",674,Boomers,4.375248593670095
Uzbekistan,1994,0,2,74,1774300,4.17,Uzbekistan1994,,"12,899,156,991",674,Boomers,4.1706588513780085
Uzbekistan,1994,1,3,32,2960900,1.08,Uzbekistan1994,,"12,899,156,991",674,Millenials,1.0807524739099599
Uzbekistan,1994,0,3,3,2890400,0.1,Uzbekistan1994,,"12,899,156,991",674,Millenials,0.10379186271796292
Uzbekistan,1995,1,2,423,1817200,23.28,Uzbekistan1995,,"13,350,468,917",681,Boomers,23.27756988773938
Uzbekistan,1995,1,4,171,811900,21.06,Uzbekistan1995,,"13,350,468,917",681,Silent,21.06170710678655
Uzbekistan,1995,1,1,275,1714800,16.04,Uzbekistan1995,,"13,350,468,917",681,Generation X,16.03685560998367
Uzbekistan,1995,1,5,11,92900,11.84,Uzbekistan1995,,"13,350,468,917",681,G.I. Generation,11.840688912809473
Uzbekistan,1995,1,0,236,2206700,10.69,Uzbekistan1995,,"13,350,468,917",681,Generation X,10.694702496941133
Uzbekistan,1995,0,5,15,199900,7.5,Uzbekistan1995,,"13,350,468,917",681,G.I. Generation,7.503751875937969
Uzbekistan,1995,0,4,64,957100,6.69,Uzbekistan1995,,"13,350,468,917",681,Silent,6.686866576115348
Uzbekistan,1995,0,1,80,1772700,4.51,Uzbekistan1995,,"13,350,468,917",681,Generation X,4.512889941896542
Uzbekistan,1995,0,2,77,1856300,4.15,Uzbekistan1995,,"13,350,468,917",681,Boomers,4.148036416527501
Uzbekistan,1995,0,0,88,2170200,4.05,Uzbekistan1995,,"13,350,468,917",681,Generation X,4.054925813289098
Uzbekistan,1995,1,3,38,3038700,1.25,Uzbekistan1995,,"13,350,468,917",681,Millenials,1.2505347681574357
Uzbekistan,1995,0,3,7,2960600,0.24,Uzbekistan1995,,"13,350,468,917",681,Millenials,0.23643855975140177
Uzbekistan,1996,1,2,496,1864100,26.61,Uzbekistan1996,,"13,948,892,216",703,Boomers,26.608014591491873
Uzbekistan,1996,1,4,195,819300,23.8,Uzbekistan1996,,"13,948,892,216",703,Silent,23.80080556572684
Uzbekistan,1996,1,1,334,1725200,19.36,Uzbekistan1996,,"13,948,892,216",703,Generation X,19.360074194296313
Uzbekistan,1996,1,5,12,92400,12.99,Uzbekistan1996,,"13,948,892,216",703,G.I. Generation,12.987012987012987
